2015-06-18 15:23:18,908 DEBUG util.execute Line:79 (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`number`, `auth_user`.`auth_type`, `auth_user`.`library_id`, `auth_user`.`realname`, `auth_user`.`nickname`, `auth_user`.`telephone`, `auth_user`.`qq`, `auth_user`.`parent_qq`, `auth_user`.`home_address`, `auth_user`.`hobby`, `auth_user`.`email`, `auth_user`.`sex`, `auth_user`.`birthday`, `auth_user`.`school`, `auth_user`.`sign`, `auth_user`.`question`, `auth_user`.`answer`, `auth_user`.`avatar_id`, `auth_user`.`avatar_img`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`login_times`, `auth_user`.`reg_ip`, `auth_user`.`last_ip`, `auth_user`.`date_joined`, `auth_user`.`status`, `auth_user`.`description`, `auth_user`.`age` FROM `auth_user` WHERE `auth_user`.`id` = 721853 ; args=(721853,)
2015-06-18 15:23:19,402 DEBUG util.execute Line:79 (0.001) SELECT `library`.`id`, `library`.`user_id`, `library`.`domain`, `library`.`is_global`, `library`.`lib_name`, `library`.`province`, `library`.`city`, `library`.`region`, `library`.`level`, `library`.`brief`, `library`.`lib_address`, `library`.`host`, `library`.`logo_path`, `library`.`swf_path`, `library`.`auth_3qdou_list`, `library`.`create_time`, `library`.`expire_time`, `library`.`status`, `library`.`buy_code`, `library`.`annex` FROM `library` WHERE `library`.`id` = 3 ; args=(3,)
2015-06-18 15:23:19,911 DEBUG util.execute Line:79 (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'nt1ptnulxibv0ix3mfux3ynhz3ndmzi8'  AND `django_session`.`expire_date` > '2015-06-18 15:23:19' ); args=('nt1ptnulxibv0ix3mfux3ynhz3ndmzi8', u'2015-06-18 15:23:19')
2015-06-18 15:23:19,914 DEBUG util.execute Line:79 (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`number`, `auth_user`.`auth_type`, `auth_user`.`library_id`, `auth_user`.`realname`, `auth_user`.`nickname`, `auth_user`.`telephone`, `auth_user`.`qq`, `auth_user`.`parent_qq`, `auth_user`.`home_address`, `auth_user`.`hobby`, `auth_user`.`email`, `auth_user`.`sex`, `auth_user`.`birthday`, `auth_user`.`school`, `auth_user`.`sign`, `auth_user`.`question`, `auth_user`.`answer`, `auth_user`.`avatar_id`, `auth_user`.`avatar_img`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`login_times`, `auth_user`.`reg_ip`, `auth_user`.`last_ip`, `auth_user`.`date_joined`, `auth_user`.`status`, `auth_user`.`description`, `auth_user`.`age` FROM `auth_user` WHERE `auth_user`.`id` = 721853 ; args=(721853,)
2015-06-18 15:23:19,920 DEBUG util.execute Line:79 (0.001) SELECT `zone_asset`.`id`, `zone_asset`.`user_id`, `zone_asset`.`library_id`, `zone_asset`.`res_title`, `zone_asset`.`res_type`, `zone_asset`.`opus_id`, `zone_asset`.`page_type`, `zone_asset`.`layout_type`, `zone_asset`.`res_style`, `zone_asset`.`type_id`, `zone_asset`.`class_id`, `zone_asset`.`create_type`, `zone_asset`.`read_type`, `zone_asset`.`origin_path`, `zone_asset`.`origin_del`, `zone_asset`.`video_width`, `zone_asset`.`video_height`, `zone_asset`.`duration`, `zone_asset`.`res_path`, `zone_asset`.`mask_path`, `zone_asset`.`size_id`, `zone_asset`.`width`, `zone_asset`.`height`, `zone_asset`.`row`, `zone_asset`.`column`, `zone_asset`.`template_id`, `zone_asset`.`img_large_path`, `zone_asset`.`img_medium_path`, `zone_asset`.`img_small_path`, `zone_asset`.`ref_times`, `zone_asset`.`like_times`, `zone_asset`.`page_count`, `zone_asset`.`is_recommend`, `zone_asset`.`update_time`, `zone_asset`.`create_time`, `zone_asset`.`codec_status`, `zone_asset`.`status` FROM `zone_asset` WHERE `zone_asset`.`id` = 2003 ; args=(2003,)
2015-06-18 15:23:19,922 DEBUG util.execute Line:79 (0.001) SELECT `library`.`id`, `library`.`user_id`, `library`.`domain`, `library`.`is_global`, `library`.`lib_name`, `library`.`province`, `library`.`city`, `library`.`region`, `library`.`level`, `library`.`brief`, `library`.`lib_address`, `library`.`host`, `library`.`logo_path`, `library`.`swf_path`, `library`.`auth_3qdou_list`, `library`.`create_time`, `library`.`expire_time`, `library`.`status`, `library`.`buy_code`, `library`.`annex` FROM `library` WHERE `library`.`id` = 3 ; args=(3,)
2015-06-18 15:23:19,925 DEBUG util.execute Line:79 (0.001) SELECT `library`.`id`, `library`.`user_id`, `library`.`domain`, `library`.`is_global`, `library`.`lib_name`, `library`.`province`, `library`.`city`, `library`.`region`, `library`.`level`, `library`.`brief`, `library`.`lib_address`, `library`.`host`, `library`.`logo_path`, `library`.`swf_path`, `library`.`auth_3qdou_list`, `library`.`create_time`, `library`.`expire_time`, `library`.`status`, `library`.`buy_code`, `library`.`annex` FROM `library` WHERE `library`.`id` = 3 ; args=(3,)
2015-06-18 15:23:22,892 DEBUG util.execute Line:79 (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'nt1ptnulxibv0ix3mfux3ynhz3ndmzi8'  AND `django_session`.`expire_date` > '2015-06-18 15:23:22' ); args=('nt1ptnulxibv0ix3mfux3ynhz3ndmzi8', u'2015-06-18 15:23:22')
2015-06-18 15:23:22,895 DEBUG util.execute Line:79 (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`number`, `auth_user`.`auth_type`, `auth_user`.`library_id`, `auth_user`.`realname`, `auth_user`.`nickname`, `auth_user`.`telephone`, `auth_user`.`qq`, `auth_user`.`parent_qq`, `auth_user`.`home_address`, `auth_user`.`hobby`, `auth_user`.`email`, `auth_user`.`sex`, `auth_user`.`birthday`, `auth_user`.`school`, `auth_user`.`sign`, `auth_user`.`question`, `auth_user`.`answer`, `auth_user`.`avatar_id`, `auth_user`.`avatar_img`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`login_times`, `auth_user`.`reg_ip`, `auth_user`.`last_ip`, `auth_user`.`date_joined`, `auth_user`.`status`, `auth_user`.`description`, `auth_user`.`age` FROM `auth_user` WHERE `auth_user`.`id` = 721853 ; args=(721853,)
2015-06-18 15:23:22,901 DEBUG util.execute Line:79 (0.000) SELECT `zone_asset`.`id`, `zone_asset`.`user_id`, `zone_asset`.`library_id`, `zone_asset`.`res_title`, `zone_asset`.`res_type`, `zone_asset`.`opus_id`, `zone_asset`.`page_type`, `zone_asset`.`layout_type`, `zone_asset`.`res_style`, `zone_asset`.`type_id`, `zone_asset`.`class_id`, `zone_asset`.`create_type`, `zone_asset`.`read_type`, `zone_asset`.`origin_path`, `zone_asset`.`origin_del`, `zone_asset`.`video_width`, `zone_asset`.`video_height`, `zone_asset`.`duration`, `zone_asset`.`res_path`, `zone_asset`.`mask_path`, `zone_asset`.`size_id`, `zone_asset`.`width`, `zone_asset`.`height`, `zone_asset`.`row`, `zone_asset`.`column`, `zone_asset`.`template_id`, `zone_asset`.`img_large_path`, `zone_asset`.`img_medium_path`, `zone_asset`.`img_small_path`, `zone_asset`.`ref_times`, `zone_asset`.`like_times`, `zone_asset`.`page_count`, `zone_asset`.`is_recommend`, `zone_asset`.`update_time`, `zone_asset`.`create_time`, `zone_asset`.`codec_status`, `zone_asset`.`status` FROM `zone_asset` WHERE `zone_asset`.`id` = 0 ; args=(0,)
2015-06-18 15:23:45,469 DEBUG util.execute Line:79 (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'nt1ptnulxibv0ix3mfux3ynhz3ndmzi8'  AND `django_session`.`expire_date` > '2015-06-18 15:23:45' ); args=('nt1ptnulxibv0ix3mfux3ynhz3ndmzi8', u'2015-06-18 15:23:45')
2015-06-18 15:23:45,472 DEBUG util.execute Line:79 (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`number`, `auth_user`.`auth_type`, `auth_user`.`library_id`, `auth_user`.`realname`, `auth_user`.`nickname`, `auth_user`.`telephone`, `auth_user`.`qq`, `auth_user`.`parent_qq`, `auth_user`.`home_address`, `auth_user`.`hobby`, `auth_user`.`email`, `auth_user`.`sex`, `auth_user`.`birthday`, `auth_user`.`school`, `auth_user`.`sign`, `auth_user`.`question`, `auth_user`.`answer`, `auth_user`.`avatar_id`, `auth_user`.`avatar_img`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`login_times`, `auth_user`.`reg_ip`, `auth_user`.`last_ip`, `auth_user`.`date_joined`, `auth_user`.`status`, `auth_user`.`description`, `auth_user`.`age` FROM `auth_user` WHERE `auth_user`.`id` = 721853 ; args=(721853,)
2015-06-18 15:23:45,480 DEBUG util.execute Line:79 (0.001) select id,res_title,page_type,res_style,type_id,class_id,res_path,mask_path,width,height,img_large_path,img_medium_path,img_small_path,page_count,update_time from zone_asset where res_type=5 and `status`=1 and codec_status=1; args=None
2015-06-18 15:23:45,482 DEBUG util.execute Line:79 (0.000) select zone_asset_id,update_time from zone_asset_like where user_id=721853 and res_type=5 and is_like=1; args=None
2015-06-18 15:23:45,483 DEBUG util.execute Line:79 (0.000) select id,res_title,res_path,width,height,img_large_path,img_medium_path,img_small_path,is_like,update_time from auth_asset where user_id=721853 and res_type=2 and is_like=1 and codec_status=1; args=None
2015-06-18 15:23:45,485 DEBUG util.execute Line:79 (0.000) select id,res_type from zone_asset where is_recommend=1 and status=1 order by update_time desc; args=None
2015-06-18 15:24:07,157 DEBUG util.execute Line:79 (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'nt1ptnulxibv0ix3mfux3ynhz3ndmzi8'  AND `django_session`.`expire_date` > '2015-06-18 15:24:07' ); args=('nt1ptnulxibv0ix3mfux3ynhz3ndmzi8', u'2015-06-18 15:24:07')
2015-06-18 15:24:07,160 DEBUG util.execute Line:79 (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`number`, `auth_user`.`auth_type`, `auth_user`.`library_id`, `auth_user`.`realname`, `auth_user`.`nickname`, `auth_user`.`telephone`, `auth_user`.`qq`, `auth_user`.`parent_qq`, `auth_user`.`home_address`, `auth_user`.`hobby`, `auth_user`.`email`, `auth_user`.`sex`, `auth_user`.`birthday`, `auth_user`.`school`, `auth_user`.`sign`, `auth_user`.`question`, `auth_user`.`answer`, `auth_user`.`avatar_id`, `auth_user`.`avatar_img`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`login_times`, `auth_user`.`reg_ip`, `auth_user`.`last_ip`, `auth_user`.`date_joined`, `auth_user`.`status`, `auth_user`.`description`, `auth_user`.`age` FROM `auth_user` WHERE `auth_user`.`id` = 721853 ; args=(721853,)
2015-06-18 15:24:07,167 DEBUG util.execute Line:79 (0.001) SELECT `auth_opus`.`id`, `auth_opus`.`user_id`, `auth_opus`.`library_id`, `auth_opus`.`opus_type`, `auth_opus`.`activity_id`, `auth_opus`.`title`, `auth_opus`.`brief`, `auth_opus`.`tags`, `auth_opus`.`template_id`, `auth_opus`.`create_type`, `auth_opus`.`read_type`, `auth_opus`.`show_type`, `auth_opus`.`type_id`, `auth_opus`.`class_id`, `auth_opus`.`page_count`, `auth_opus`.`is_top`, `auth_opus`.`total_grade`, `auth_opus`.`grade_times`, `auth_opus`.`grade`, `auth_opus`.`preview_times`, `auth_opus`.`comment_times`, `auth_opus`.`praise_times`, `auth_opus`.`width`, `auth_opus`.`height`, `auth_opus`.`cover`, `auth_opus`.`thumbnail`, `auth_opus`.`update_time`, `auth_opus`.`create_time`, `auth_opus`.`status`, `auth_opus`.`size_id` FROM `auth_opus` WHERE `auth_opus`.`id` = 6153 ; args=(6153,)
2015-06-18 15:24:07,172 DEBUG util.execute Line:79 (0.003) SELECT `auth_opus_page`.`id`, `auth_opus_page`.`auth_opus_id`, `auth_opus_page`.`page_index`, `auth_opus_page`.`template_id`, `auth_opus_page`.`template_page_index`, `auth_opus_page`.`is_multimedia`, `auth_opus_page`.`auth_asset_list`, `auth_opus_page`.`zone_asset_list`, `auth_opus_page`.`json`, `auth_opus_page`.`json_path`, `auth_opus_page`.`img_path`, `auth_opus_page`.`img_small_path`, `auth_opus_page`.`update_time`, `auth_opus_page`.`create_time` FROM `auth_opus_page` WHERE `auth_opus_page`.`auth_opus_id` = 6153  ORDER BY `auth_opus_page`.`page_index` ASC; args=(6153,)
2015-06-18 15:24:07,176 DEBUG util.execute Line:79 (0.001) SELECT `auth_opus_page`.`id`, `auth_opus_page`.`auth_opus_id`, `auth_opus_page`.`page_index`, `auth_opus_page`.`template_id`, `auth_opus_page`.`template_page_index`, `auth_opus_page`.`is_multimedia`, `auth_opus_page`.`auth_asset_list`, `auth_opus_page`.`zone_asset_list`, `auth_opus_page`.`json`, `auth_opus_page`.`json_path`, `auth_opus_page`.`img_path`, `auth_opus_page`.`img_small_path`, `auth_opus_page`.`update_time`, `auth_opus_page`.`create_time` FROM `auth_opus_page` WHERE (`auth_opus_page`.`page_index` = 1  AND `auth_opus_page`.`auth_opus_id` = 6153 ); args=(1, 6153)
2015-06-18 15:24:34,107 DEBUG util.execute Line:79 (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'nt1ptnulxibv0ix3mfux3ynhz3ndmzi8'  AND `django_session`.`expire_date` > '2015-06-18 15:24:34' ); args=('nt1ptnulxibv0ix3mfux3ynhz3ndmzi8', u'2015-06-18 15:24:34')
2015-06-18 15:24:34,111 DEBUG util.execute Line:79 (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`number`, `auth_user`.`auth_type`, `auth_user`.`library_id`, `auth_user`.`realname`, `auth_user`.`nickname`, `auth_user`.`telephone`, `auth_user`.`qq`, `auth_user`.`parent_qq`, `auth_user`.`home_address`, `auth_user`.`hobby`, `auth_user`.`email`, `auth_user`.`sex`, `auth_user`.`birthday`, `auth_user`.`school`, `auth_user`.`sign`, `auth_user`.`question`, `auth_user`.`answer`, `auth_user`.`avatar_id`, `auth_user`.`avatar_img`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`login_times`, `auth_user`.`reg_ip`, `auth_user`.`last_ip`, `auth_user`.`date_joined`, `auth_user`.`status`, `auth_user`.`description`, `auth_user`.`age` FROM `auth_user` WHERE `auth_user`.`id` = 721853 ; args=(721853,)
2015-06-18 15:24:34,118 DEBUG util.execute Line:79 (0.001) SELECT `auth_opus`.`id`, `auth_opus`.`user_id`, `auth_opus`.`library_id`, `auth_opus`.`opus_type`, `auth_opus`.`activity_id`, `auth_opus`.`title`, `auth_opus`.`brief`, `auth_opus`.`tags`, `auth_opus`.`template_id`, `auth_opus`.`create_type`, `auth_opus`.`read_type`, `auth_opus`.`show_type`, `auth_opus`.`type_id`, `auth_opus`.`class_id`, `auth_opus`.`page_count`, `auth_opus`.`is_top`, `auth_opus`.`total_grade`, `auth_opus`.`grade_times`, `auth_opus`.`grade`, `auth_opus`.`preview_times`, `auth_opus`.`comment_times`, `auth_opus`.`praise_times`, `auth_opus`.`width`, `auth_opus`.`height`, `auth_opus`.`cover`, `auth_opus`.`thumbnail`, `auth_opus`.`update_time`, `auth_opus`.`create_time`, `auth_opus`.`status`, `auth_opus`.`size_id` FROM `auth_opus` WHERE `auth_opus`.`id` = 6120 ; args=(6120,)
2015-06-18 15:24:34,122 DEBUG util.execute Line:79 (0.003) SELECT `auth_opus_page`.`id`, `auth_opus_page`.`auth_opus_id`, `auth_opus_page`.`page_index`, `auth_opus_page`.`template_id`, `auth_opus_page`.`template_page_index`, `auth_opus_page`.`is_multimedia`, `auth_opus_page`.`auth_asset_list`, `auth_opus_page`.`zone_asset_list`, `auth_opus_page`.`json`, `auth_opus_page`.`json_path`, `auth_opus_page`.`img_path`, `auth_opus_page`.`img_small_path`, `auth_opus_page`.`update_time`, `auth_opus_page`.`create_time` FROM `auth_opus_page` WHERE `auth_opus_page`.`auth_opus_id` = 6120  ORDER BY `auth_opus_page`.`page_index` ASC; args=(6120,)
2015-06-18 15:24:34,125 DEBUG util.execute Line:79 (0.000) SELECT `auth_opus_page`.`id`, `auth_opus_page`.`auth_opus_id`, `auth_opus_page`.`page_index`, `auth_opus_page`.`template_id`, `auth_opus_page`.`template_page_index`, `auth_opus_page`.`is_multimedia`, `auth_opus_page`.`auth_asset_list`, `auth_opus_page`.`zone_asset_list`, `auth_opus_page`.`json`, `auth_opus_page`.`json_path`, `auth_opus_page`.`img_path`, `auth_opus_page`.`img_small_path`, `auth_opus_page`.`update_time`, `auth_opus_page`.`create_time` FROM `auth_opus_page` WHERE (`auth_opus_page`.`page_index` = 1  AND `auth_opus_page`.`auth_opus_id` = 6120 ); args=(1, 6120)
2015-06-18 15:24:46,339 DEBUG util.execute Line:79 (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'nt1ptnulxibv0ix3mfux3ynhz3ndmzi8'  AND `django_session`.`expire_date` > '2015-06-18 15:24:46' ); args=('nt1ptnulxibv0ix3mfux3ynhz3ndmzi8', u'2015-06-18 15:24:46')
2015-06-18 15:24:46,342 DEBUG util.execute Line:79 (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`number`, `auth_user`.`auth_type`, `auth_user`.`library_id`, `auth_user`.`realname`, `auth_user`.`nickname`, `auth_user`.`telephone`, `auth_user`.`qq`, `auth_user`.`parent_qq`, `auth_user`.`home_address`, `auth_user`.`hobby`, `auth_user`.`email`, `auth_user`.`sex`, `auth_user`.`birthday`, `auth_user`.`school`, `auth_user`.`sign`, `auth_user`.`question`, `auth_user`.`answer`, `auth_user`.`avatar_id`, `auth_user`.`avatar_img`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`login_times`, `auth_user`.`reg_ip`, `auth_user`.`last_ip`, `auth_user`.`date_joined`, `auth_user`.`status`, `auth_user`.`description`, `auth_user`.`age` FROM `auth_user` WHERE `auth_user`.`id` = 721853 ; args=(721853,)
